Model,FPR,TPR,AUC
KNN,0.023456709532824162,0.11529608704749948,0.7872924216944646
KNN,0.0235002284744435,0.11529608704749948,0.7872924216944646
KNN,0.0235002284744435,0.1155053358443189,0.7872924216944646
KNN,0.02360902582849185,0.1155053358443189,0.7872924216944646
KNN,0.02360902582849185,0.11613308223477715,0.7872924216944646
KNN,0.02367430424092086,0.11613308223477715,0.7872924216944646
KNN,0.02367430424092086,0.11634233103159657,0.7872924216944646
KNN,0.02382662053658855,0.11634233103159657,0.7872924216944646
KNN,0.02382662053658855,0.11655157982841599,0.7872924216944646
KNN,0.02387013947820789,0.11655157982841599,0.7872924216944646
KNN,0.02387013947820789,0.1167608286252354,0.7872924216944646
KNN,0.02389189894901756,0.1167608286252354,0.7872924216944646
KNN,0.02389189894901756,0.11697007742205483,0.7872924216944646
KNN,0.023935417890636898,0.11697007742205483,0.7872924216944646
KNN,0.023935417890636898,0.11717932621887424,0.7872924216944646
KNN,0.02395717736144657,0.11717932621887424,0.7872924216944646
KNN,0.02395717736144657,0.11759782381251307,0.7872924216944646
KNN,0.02397893683225624,0.11759782381251307,0.7872924216944646
KNN,0.02397893683225624,0.1178070726093325,0.7872924216944646
KNN,0.02404421524468525,0.1178070726093325,0.7872924216944646
KNN,0.02404421524468525,0.11822557020297134,0.7872924216944646
KNN,0.02408773418630459,0.11822557020297134,0.7872924216944646
KNN,0.02408773418630459,0.11843481899979075,0.7872924216944646
KNN,0.024109493657114258,0.11843481899979075,0.7872924216944646
KNN,0.024109493657114258,0.11885331659342958,0.7872924216944646
KNN,0.02421829101116261,0.11885331659342958,0.7872924216944646
KNN,0.02421829101116261,0.11906256539024901,0.7872924216944646
KNN,0.02426180995278195,0.11906256539024901,0.7872924216944646
KNN,0.02426180995278195,0.11927181418706842,0.7872924216944646
KNN,0.024283569423591618,0.11927181418706842,0.7872924216944646
KNN,0.024283569423591618,0.11989956057752668,0.7872924216944646
KNN,0.024305328894401287,0.11989956057752668,0.7872924216944646
KNN,0.024305328894401287,0.12031805817116552,0.7872924216944646
KNN,0.02432708836521096,0.12031805817116552,0.7872924216944646
